run_id,run_number,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_duration,test_count,test_failures,test_duration,test_average_time,test_data_source,timestamp,scenario,html_url
27202287976,55,d498cb8404c05ba69ac15d5d0746f82b42de2b9c,experiment: return to stable final profile,success,37.0,lint,22.0,Complete job,0.0,15,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:13:23Z,stable-final,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202287976
27202287976,55,d498cb8404c05ba69ac15d5d0746f82b42de2b9c,experiment: return to stable final profile,success,37.0,summarize,4.0,Set up job,0.0,15,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:13:23Z,stable-final,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202287976
27202287976,55,d498cb8404c05ba69ac15d5d0746f82b42de2b9c,experiment: return to stable final profile,success,37.0,summarize,4.0,Download test artifact,1.0,15,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:13:23Z,stable-final,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202287976
27202287976,55,d498cb8404c05ba69ac15d5d0746f82b42de2b9c,experiment: return to stable final profile,success,37.0,summarize,4.0,Show run metadata,0.0,15,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:13:23Z,stable-final,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202287976
27202287976,55,d498cb8404c05ba69ac15d5d0746f82b42de2b9c,experiment: return to stable final profile,success,37.0,summarize,4.0,Complete job,0.0,15,0,0.0,0.0,commit_profile_and_step_duration,2026-06-09T11:13:23Z,stable-final,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202287976
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Set up job,1.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Checkout,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Setup Python,2.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Install dependencies,16.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Run Pytest,3.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Write run metadata,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Upload test artifact,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Post Setup Python,1.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Post Checkout,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,tests,25.0,Complete job,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,lint,25.0,Set up job,1.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,lint,25.0,Checkout,0.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
27202258201,54,db342b5a89d86984fa1160c458b1692a67280643,experiment: add heavier slow test,success,34.0,lint,25.0,Setup Python,5.0,36,0,3.0,0.083,commit_profile_and_step_duration,2026-06-09T11:12:48Z,heavier-slow-test,https://github.com/odanielaugusto/Ponderada_Hermano_ASCII/actions/runs/27202258201
